date,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,is_renovated
2014-07-15,625000.0,3,2.0,4000,1.0,0.0,3,8,600.0,1950,0.0,98199,0.0
2015-05-12,304950.0,3,1.75,9000,1.0,0.0,3,7,0.0,1987,0.0,98045,0.0
2014-09-29,381500.0,2,2.0,35183,1.0,0.0,3,9,0.0,1985,0.0,98092,0.0
2014-07-23,215000.0,3,1.75,13399,1.0,0.0,4,7,530.0,1946,0.0,98168,0.0
2015-04-27,345000.0,5,1.75,12870,2.0,0.0,4,7,0.0,1925,0.0,98178,0.0
2015-03-16,363000.0,3,0.75,20000,2.0,0.0,4,7,0.0,1961,0.0,98001,0.0
2015-02-05,240000.0,3,1.0,20063,1.5,0.0,4,7,0.0,1913,0.0,98001,0.0
2015-02-04,548050.0,2,2.0,5479,1.0,0.0,3,8,0.0,2005,0.0,98053,0.0
2014-10-27,314000.0,2,1.0,4920,1.0,0.0,3,6,0.0,1941,0.0,98126,0.0
2014-06-26,800000.0,4,2.5,16809,2.0,0.0,3,11,0.0,1990,0.0,98077,0.0
2014-07-15,400000.0,5,1.75,6720,2.0,0.0,3,7,0.0,1905,0.0,98108,0.0
2014-11-14,247000.0,1,1.0,4120,1.0,0.0,3,4,0.0,1937,0.0,98055,0.0
2015-04-01,540000.0,2,1.75,4120,1.0,0.0,4,7,350.0,1906,0.0,98105,0.0
2014-07-18,410000.0,4,2.5,15123,2.0,0.0,3,8,0.0,1995,0.0,98045,0.0
2014-10-02,525000.0,3,1.75,9146,1.0,0.0,3,8,860.0,1981,0.0,98074,0.0
2015-04-10,820000.0,4,2.5,5737,2.0,0.0,4,8,740.0,1929,0.0,98119,0.0
2015-03-10,1250000.0,4,2.25,15375,1.5,0.0,3,8,480.0,1933,1984.0,98040,1.0
2014-12-18,244000.0,2,1.0,10200,1.0,0.0,4,7,0.0,1955,0.0,98148,0.0
2014-12-18,275000.0,1,1.0,4800,1.0,0.0,3,5,0.0,1930,0.0,98106,0.0
2014-10-08,577000.0,2,1.75,23160,1.0,0.0,3,7,810.0,1946,0.0,98199,0.0
2014-12-02,446950.0,5,2.5,7945,1.0,0.0,4,7,890.0,1977,0.0,98034,0.0
2014-07-29,457000.0,3,2.5,5694,2.0,0.0,3,8,0.0,2004,0.0,98065,0.0
2015-04-28,320000.0,4,1.5,137214,1.5,0.0,4,7,0.0,1926,0.0,98198,0.0
2014-09-05,210000.0,3,1.5,9484,1.0,0.0,4,7,0.0,1969,0.0,98042,0.0
2014-09-22,220000.0,4,2.5,9100,1.0,0.0,3,8,840.0,1978,0.0,98030,0.0
2014-06-13,589000.0,3,2.0,8800,1.0,0.0,4,7,1000.0,1925,0.0,98116,0.0
2014-06-30,435000.0,4,2.0,3840,1.0,0.0,3,7,910.0,1904,0.0,98144,0.0
2014-07-16,375000.0,3,1.0,10798,1.0,0.0,3,7,0.0,1953,0.0,98028,0.0
2014-10-17,1740000.0,4,3.5,9654,2.0,0.0,3,10,0.0,2007,0.0,98004,0.0
2014-12-11,545000.0,2,1.75,5581,1.0,0.0,3,8,0.0,2005,0.0,98053,0.0
2014-10-22,970000.0,3,2.25,10000,2.0,0.0,3,10,0.0,1983,0.0,98115,0.0
2014-07-18,705000.0,2,1.75,6755,1.0,0.0,5,8,940.0,1946,0.0,98199,0.0
2015-03-16,915557.0,5,3.25,11536,2.0,0.0,4,9,1200.0,1984,0.0,98006,0.0
2015-02-09,259000.0,4,1.5,9000,1.5,0.0,3,7,0.0,1960,0.0,98168,0.0
2014-06-13,1700000.0,2,2.25,3000,2.0,0.0,5,10,1180.0,1900,0.0,98109,0.0
2014-12-01,427000.0,3,1.75,8610,1.0,0.0,4,7,390.0,1969,0.0,98034,0.0
2014-08-11,390000.0,2,1.0,3100,1.0,0.0,3,6,0.0,1911,0.0,98144,0.0
2015-02-12,363000.0,3,2.5,8000,2.0,0.0,3,8,0.0,1995,0.0,98042,0.0
2014-08-07,612000.0,4,2.5,3626,1.5,0.0,4,7,1000.0,1928,0.0,98107,0.0
2014-09-16,380000.0,4,1.75,10186,1.0,0.0,4,8,0.0,1965,0.0,98177,0.0
2014-08-18,230000.0,4,3.0,6003,1.0,0.0,3,7,530.0,1997,0.0,98002,0.0
2015-04-14,580000.0,3,1.75,2600,1.5,0.0,4,8,0.0,1931,0.0,98117,0.0
2014-11-19,770000.0,3,1.0,3200,2.0,0.0,3,8,600.0,1918,0.0,98109,0.0
2014-09-24,207200.0,4,2.0,8400,1.0,0.0,3,6,0.0,1991,0.0,98022,0.0
2015-03-05,525000.0,3,2.0,11430,1.0,0.0,3,7,600.0,1985,0.0,98074,0.0
2015-02-09,925000.0,3,2.5,7419,1.0,0.0,3,7,920.0,1961,0.0,98103,0.0
2014-09-02,883000.0,4,2.25,4000,2.0,0.0,5,8,760.0,1910,0.0,98115,0.0
2015-05-08,455000.0,4,2.5,2992,2.0,0.0,3,7,0.0,2003,0.0,98072,0.0
2014-09-22,343500.0,3,2.5,5194,2.0,0.0,3,7,0.0,2004,0.0,98058,0.0
2014-11-14,244000.0,2,1.0,8450,1.0,0.0,5,6,0.0,1950,0.0,98155,0.0
2014-11-19,397000.0,3,1.75,11730,1.0,0.0,5,7,0.0,1967,0.0,98034,0.0
2015-03-16,180500.0,2,1.0,5000,1.0,0.0,3,6,0.0,1976,0.0,98198,0.0
2015-03-04,310000.0,3,2.75,6576,1.0,0.0,4,7,250.0,1926,0.0,98155,0.0
2015-01-28,315000.0,4,2.5,3969,2.0,0.0,3,7,0.0,2005,0.0,98042,0.0
2014-06-03,718000.0,3,1.0,4958,1.0,0.0,5,7,0.0,1952,0.0,98105,0.0
2014-10-09,279950.0,3,1.75,7267,1.0,0.0,4,7,600.0,1977,0.0,98002,0.0
2014-10-21,689000.0,3,2.5,9612,1.0,0.0,4,8,380.0,1940,0.0,98125,0.0
2014-08-18,828000.0,4,2.5,9901,2.0,0.0,3,10,0.0,1998,0.0,98074,0.0
2014-06-25,150000.0,2,1.0,8100,1.0,0.0,3,6,0.0,1942,0.0,98146,0.0
2015-03-01,505400.0,3,1.75,3400,1.0,0.0,4,7,710.0,1926,0.0,98105,0.0
2014-05-13,1680000.0,5,3.25,23723,2.0,0.0,4,11,1040.0,1989,0.0,98040,0.0
2014-05-15,217450.0,3,1.0,5000,1.0,0.0,3,7,0.0,1959,0.0,98146,0.0
2014-12-18,677000.0,4,2.5,4174,2.0,0.0,3,9,0.0,2004,0.0,98034,0.0
2015-04-27,361000.0,2,2.5,48787,1.0,0.0,3,8,0.0,2004,0.0,98027,0.0
2014-06-09,620000.0,3,2.5,7237,2.0,0.0,3,8,0.0,2004,0.0,98125,0.0
2014-12-10,176000.0,3,2.25,5449,1.0,0.0,2,7,360.0,1989,0.0,98023,0.0
2015-04-14,330000.0,3,1.0,7218,1.0,0.0,4,7,0.0,1969,0.0,98034,0.0
2014-10-29,290000.0,3,2.5,8175,1.0,0.0,3,7,0.0,1986,0.0,98055,0.0
2014-07-15,711000.0,4,2.5,9532,2.0,0.0,4,9,0.0,1988,0.0,98029,0.0
2015-04-22,295000.0,3,1.75,8100,2.0,0.0,4,7,0.0,1983,0.0,98038,0.0
2014-11-11,1100000.0,5,3.25,12110,2.0,0.0,3,11,0.0,2003,0.0,98059,0.0
2014-09-25,257500.0,3,2.0,7078,1.0,0.0,4,7,0.0,1991,0.0,98031,0.0
2014-06-09,240000.0,4,1.0,16320,1.5,0.0,3,6,0.0,1934,0.0,98106,0.0
2014-12-12,645000.0,4,2.5,8955,2.0,0.0,3,9,0.0,1990,0.0,98074,0.0
2014-05-06,499000.0,2,1.75,2400,1.0,0.0,4,7,430.0,1903,0.0,98103,0.0
2014-10-20,321000.0,3,1.0,9526,1.5,0.0,3,7,0.0,1961,0.0,98034,0.0
2014-08-22,449000.0,3,2.5,1658,3.0,0.0,3,8,0.0,1998,0.0,98117,0.0
2015-01-07,515000.0,3,2.5,5280,1.0,0.0,4,7,910.0,1949,0.0,98117,0.0
2014-10-02,456000.0,4,1.5,12385,1.0,0.0,3,8,950.0,1978,0.0,98033,0.0
2014-07-23,865000.0,3,3.75,219106,2.0,0.0,3,9,0.0,1977,1999.0,98027,1.0
2014-06-18,515500.0,4,2.5,7700,2.0,0.0,3,9,0.0,2003,0.0,98019,0.0
2014-11-19,576925.0,4,2.5,6100,2.0,0.0,3,8,0.0,2004,0.0,98072,0.0
2015-01-02,243000.0,3,1.75,10416,1.0,0.0,3,7,0.0,1996,0.0,98031,0.0
2014-05-28,253400.0,3,2.0,8640,1.0,0.0,5,7,0.0,1968,0.0,98003,0.0
2015-04-13,292000.0,3,2.5,3580,2.0,0.0,3,7,0.0,2000,0.0,98178,0.0
2014-12-03,271500.0,3,2.5,8005,1.0,0.0,3,7,400.0,1976,0.0,98058,0.0
2014-08-27,765000.0,2,2.5,6750,1.0,0.0,3,8,0.0,2012,0.0,98053,0.0
2015-03-12,375000.0,3,3.25,1730,2.0,0.0,3,8,190.0,2005,0.0,98177,0.0
2015-05-11,382880.0,3,2.0,9566,1.0,0.0,4,7,0.0,1968,0.0,98059,0.0
2014-06-09,852500.0,3,2.5,10100,1.0,0.0,4,9,1050.0,1967,0.0,98006,0.0
2014-11-24,475000.0,3,1.5,8738,1.0,0.0,3,7,0.0,1959,0.0,98005,0.0
2014-05-23,462000.0,3,1.75,2580,1.0,0.0,5,7,480.0,1919,0.0,98115,0.0
2014-06-11,762400.0,3,1.75,14607,1.0,0.0,3,8,1200.0,1949,1970.0,98040,1.0
2015-01-30,330000.0,4,1.5,7540,1.0,0.0,4,7,0.0,1967,0.0,98155,0.0
2014-07-25,473000.0,3,2.25,12236,1.0,0.0,3,8,0.0,1978,0.0,98074,0.0
2014-11-21,550000.0,3,1.5,7200,1.0,0.0,3,7,0.0,1949,0.0,98118,0.0
2014-06-23,449500.0,3,2.25,7280,1.0,0.0,3,7,440.0,1972,0.0,98034,0.0
2014-05-21,744000.0,4,2.75,13059,2.0,0.0,3,10,0.0,1998,0.0,98075,0.0
2015-05-07,700000.0,4,2.0,4700,1.0,0.0,4,7,800.0,1952,0.0,98136,0.0
2014-09-30,511100.0,4,2.5,12220,1.5,0.0,4,7,0.0,1965,0.0,98027,0.0
2014-09-16,317950.0,3,2.5,4500,2.0,0.0,3,7,0.0,2012,0.0,98042,0.0
2014-10-14,542950.0,3,2.5,39768,2.0,0.0,3,8,0.0,1988,0.0,98077,0.0
2014-08-15,490000.0,3,1.75,11360,1.0,0.0,3,8,0.0,1975,0.0,98008,0.0
2015-02-19,760000.0,4,3.5,4060,2.0,0.0,3,8,670.0,1992,0.0,98144,0.0
2015-04-21,475000.0,3,2.25,8659,1.0,0.0,4,7,360.0,1961,0.0,98011,0.0
2014-05-09,1700000.0,5,4.5,23716,2.0,0.0,3,11,1800.0,1987,2000.0,98040,1.0
2015-03-26,435000.0,3,2.75,6197,2.0,0.0,3,9,0.0,2007,0.0,98030,0.0
2014-11-01,399000.0,3,2.5,3690,2.0,0.0,3,8,0.0,2000,0.0,98065,0.0
2014-08-26,627000.0,3,2.0,3800,1.0,0.0,4,7,890.0,1927,0.0,98115,0.0
2014-10-02,346500.0,4,2.5,5100,1.5,0.0,3,7,860.0,1991,0.0,98106,0.0
2015-04-14,412000.0,3,1.5,8000,1.0,0.0,3,7,0.0,1957,0.0,98008,0.0
2015-02-03,845000.0,4,2.5,40471,2.0,0.0,4,10,0.0,1994,0.0,98077,0.0
2014-11-05,373000.0,3,1.75,9655,1.0,0.0,3,7,750.0,1959,0.0,98155,0.0
2014-08-08,725000.0,4,2.25,8882,2.0,0.0,4,8,400.0,1965,0.0,98115,0.0
2014-08-13,376000.0,6,2.5,11662,1.0,0.0,4,7,1000.0,1965,0.0,98188,0.0
2014-08-05,552500.0,3,1.0,4120,1.5,0.0,4,7,500.0,1929,0.0,98118,0.0
2014-06-26,365000.0,5,2.0,19000,1.5,0.0,3,6,0.0,1924,0.0,98166,0.0
2014-05-21,700000.0,4,2.5,46173,2.0,0.0,3,9,0.0,1996,0.0,98053,0.0
2015-03-05,315000.0,4,2.25,9736,1.0,0.0,4,8,0.0,1967,0.0,98002,0.0
2015-03-31,262500.0,4,2.0,5110,1.0,0.0,3,7,0.0,1957,0.0,98118,0.0
2014-11-04,660000.0,3,2.25,6150,2.0,0.0,3,8,0.0,1984,0.0,98136,0.0
2015-04-13,340000.0,4,2.5,6941,2.0,0.0,3,7,0.0,2006,0.0,98042,0.0
2014-07-02,660500.0,5,2.5,5500,1.5,0.0,5,7,1230.0,1918,0.0,98144,0.0
2014-06-27,280000.0,1,1.0,1950,1.0,0.0,3,6,0.0,1928,0.0,98117,0.0
2014-08-25,267000.0,1,1.0,2480,1.0,0.0,4,6,0.0,1919,0.0,98108,0.0
2014-11-06,230000.0,2,1.0,25661,1.5,0.0,3,4,0.0,1932,0.0,98059,0.0
2014-09-22,417000.0,3,2.25,11403,2.0,0.0,3,8,0.0,1993,0.0,98045,0.0
2014-07-14,252000.0,3,1.0,9730,1.0,0.0,3,7,0.0,1968,1986.0,98055,1.0
2015-03-20,791000.0,5,1.75,4800,1.5,0.0,4,7,800.0,1921,0.0,98103,0.0
2014-09-10,415000.0,1,1.0,3774,1.0,0.0,4,6,400.0,1924,0.0,98103,0.0
2014-07-24,339000.0,3,1.75,13278,1.0,0.0,5,7,0.0,1966,0.0,98053,0.0
2015-05-04,158000.0,3,1.0,10477,1.0,0.0,3,6,0.0,1942,0.0,98168,0.0
2014-08-11,535000.0,3,1.0,5100,1.0,0.0,3,7,400.0,1957,0.0,98136,0.0
2015-03-04,818900.0,3,1.0,4120,1.0,0.0,3,7,100.0,1919,0.0,98115,0.0
2015-04-22,550000.0,4,2.0,4000,1.0,0.0,3,7,300.0,1950,0.0,98105,0.0
2015-03-06,240000.0,2,1.0,8717,1.0,0.0,3,6,0.0,1953,0.0,98133,0.0
2014-09-17,590000.0,3,3.25,1230,2.0,0.0,3,9,200.0,2008,0.0,98119,0.0
2015-02-24,369300.0,3,1.5,21320,1.0,0.0,4,7,0.0,1967,0.0,98027,0.0
2015-04-14,510000.0,4,2.5,118666,1.0,0.0,3,7,1200.0,1981,0.0,98027,0.0
2014-07-07,542500.0,3,2.5,10086,2.0,0.0,3,8,0.0,1987,0.0,98052,0.0
2015-01-02,262500.0,3,1.0,7854,1.0,0.0,4,7,0.0,1980,0.0,98056,0.0
2015-02-11,900000.0,6,3.0,4350,1.0,0.0,3,7,860.0,1957,0.0,98117,0.0
2014-10-14,1100000.0,4,3.5,41636,2.0,0.0,3,9,390.0,1995,0.0,98006,0.0
2014-08-13,368000.0,3,1.75,14400,1.0,0.0,4,7,0.0,1951,0.0,98166,0.0
2014-10-22,825000.0,4,3.5,6499,2.5,0.0,3,9,0.0,2003,2009.0,98177,1.0
2015-01-14,343500.0,3,2.0,7509,1.0,0.0,3,7,0.0,2002,0.0,98059,0.0
2014-12-04,273500.0,4,1.0,6000,1.0,0.0,4,6,340.0,1944,0.0,98168,0.0
2015-01-20,1000000.0,3,2.5,5610,2.0,0.0,4,9,0.0,1996,0.0,98033,0.0
2014-10-29,770000.0,5,3.0,6000,1.5,0.0,3,8,1030.0,1926,2003.0,98107,1.0
2015-03-04,400000.0,3,2.0,3868,1.5,0.0,4,7,0.0,1925,0.0,98118,0.0
2014-05-13,225000.0,3,1.0,7210,1.0,0.0,3,7,560.0,1963,0.0,98001,0.0
2015-03-05,345000.0,4,1.0,18150,1.0,0.0,4,7,0.0,1955,0.0,98028,0.0
2014-10-01,450000.0,3,2.5,8116,2.0,0.0,3,8,0.0,2001,0.0,98011,0.0
2014-07-18,334850.0,2,1.0,5635,1.0,0.0,3,7,0.0,1948,0.0,98116,0.0
2015-01-07,605000.0,5,3.0,9600,1.0,0.0,3,8,1690.0,1955,0.0,98108,0.0
2014-11-21,760000.0,5,3.5,14000,2.0,0.0,5,10,0.0,1997,0.0,98006,0.0
2014-10-06,390000.0,2,1.5,12960,1.5,0.0,4,6,520.0,1926,0.0,98118,0.0
2014-08-04,488000.0,3,2.5,5660,2.0,0.0,3,8,0.0,2001,0.0,98072,0.0
2014-12-30,3300000.0,3,3.25,41300,1.0,1.0,4,11,1760.0,1958,1987.0,98008,1.0
2015-02-22,1060000.0,5,4.5,13165,2.0,0.0,4,11,870.0,1990,0.0,98077,0.0
2015-03-22,608000.0,3,2.0,217800,2.0,0.0,3,8,810.0,1975,0.0,98038,0.0
2014-08-22,1390000.0,3,2.25,6000,2.0,0.0,3,11,1010.0,2000,0.0,98112,0.0
2014-09-15,299950.0,2,1.0,3000,1.0,0.0,3,6,0.0,1904,0.0,98118,0.0
2015-04-28,818000.0,3,3.25,4800,2.0,0.0,3,7,290.0,1943,1996.0,98103,1.0
2014-05-28,355000.0,3,2.5,9701,1.0,0.0,3,9,0.0,1990,0.0,98023,0.0
2014-10-15,1860000.0,5,3.25,9600,2.0,0.0,5,9,1710.0,1952,0.0,98105,0.0
2014-06-23,660000.0,3,3.25,2850,3.0,0.0,3,7,0.0,1987,0.0,98103,0.0
2014-07-01,2370000.0,3,2.25,17450,1.0,0.0,3,9,1690.0,1930,1993.0,98040,1.0
2015-04-24,1210000.0,4,2.5,35120,2.0,0.0,3,10,0.0,1984,0.0,98033,0.0
2014-06-25,255950.0,3,2.5,3676,2.0,0.0,3,7,0.0,1992,0.0,98031,0.0
2014-08-21,475000.0,3,1.5,11092,1.0,0.0,3,7,430.0,1983,0.0,98074,0.0
2014-12-29,362950.0,4,1.75,159865,1.0,0.0,4,7,1000.0,1960,0.0,98031,0.0
2014-07-01,452000.0,3,1.75,9012,1.0,0.0,4,7,0.0,1966,0.0,98052,0.0
2014-08-04,315000.0,3,1.75,8200,1.0,0.0,3,7,700.0,1964,0.0,98168,0.0
2015-01-29,330950.0,3,2.5,2844,2.0,0.0,3,7,0.0,2003,0.0,98118,0.0
2014-06-11,535000.0,5,2.25,49222,2.0,0.0,4,8,0.0,1978,0.0,98027,0.0
2015-02-25,479000.0,4,2.25,9464,1.5,0.0,4,7,750.0,1940,0.0,98146,0.0
2014-06-16,340000.0,3,2.5,1174,3.0,0.0,3,7,0.0,2004,0.0,98125,0.0
2014-09-16,312000.0,4,2.0,8362,1.0,0.0,3,7,0.0,1966,0.0,98188,0.0
2015-03-18,305000.0,3,2.25,6600,2.0,0.0,4,7,0.0,1993,0.0,98038,0.0
2014-12-02,270000.0,3,2.5,7336,2.0,0.0,3,7,0.0,1996,0.0,98030,0.0
2014-06-05,529999.0,3,2.5,1664,2.0,0.0,5,8,410.0,2003,0.0,98199,0.0
2014-07-23,587100.0,2,1.0,6967,1.0,0.0,3,7,0.0,1946,0.0,98040,0.0
2014-11-18,459800.0,3,2.0,16061,1.0,0.0,3,7,0.0,1984,0.0,98074,0.0
2014-12-12,451000.0,4,1.75,7800,1.0,0.0,3,7,350.0,1966,0.0,98008,0.0
2014-06-17,2480000.0,3,3.25,4947,2.0,0.0,3,11,1280.0,1993,0.0,98107,0.0
2014-12-22,525000.0,3,2.25,435600,2.0,0.0,4,7,0.0,1983,0.0,98022,0.0
2014-05-29,250000.0,2,1.0,26051,1.0,0.0,3,6,0.0,1951,0.0,98168,0.0
2014-11-17,475000.0,5,2.0,6180,2.0,0.0,4,7,0.0,1908,0.0,98118,0.0
2015-03-12,235000.0,4,1.5,11595,1.0,0.0,4,7,0.0,1962,0.0,98002,0.0
2014-07-11,230000.0,3,1.5,9548,1.0,0.0,5,7,0.0,1967,0.0,98042,0.0
2014-07-01,581000.0,4,1.0,2566,1.5,0.0,3,7,0.0,1921,0.0,98122,0.0
2014-07-02,415000.0,3,1.0,9030,1.0,0.0,3,7,0.0,1956,0.0,98007,0.0
2014-10-16,522500.0,3,1.0,9030,1.0,0.0,3,7,0.0,1956,0.0,98007,0.0
2015-01-05,383000.0,3,1.5,7725,1.0,0.0,4,8,0.0,1967,0.0,98056,0.0
2014-10-30,315000.0,3,1.75,8289,1.0,0.0,4,7,1250.0,1958,0.0,98056,0.0
2014-09-22,591000.0,3,2.0,3600,2.0,0.0,3,7,0.0,1902,0.0,98122,0.0
2014-12-19,750000.0,4,2.25,12150,2.0,0.0,3,9,0.0,1979,0.0,98074,0.0
2014-05-16,430000.0,3,1.75,4333,1.0,0.0,3,7,950.0,1956,0.0,98136,0.0
2015-05-01,712000.0,4,2.5,32336,1.5,0.0,3,10,0.0,1995,0.0,98072,0.0
2015-04-06,510000.0,3,2.5,53578,1.0,0.0,4,8,970.0,1981,0.0,98072,0.0
2015-01-23,480000.0,2,1.0,4800,1.0,0.0,2,6,0.0,1950,0.0,98112,0.0
2014-06-13,538000.0,3,1.0,7200,1.0,0.0,3,7,200.0,1906,0.0,98103,0.0
2014-12-05,464000.0,2,2.75,5000,1.0,0.0,3,7,0.0,1929,0.0,98126,0.0
2015-01-02,476000.0,3,2.5,3840,2.0,0.0,3,7,0.0,2001,0.0,98053,0.0
2015-03-26,349500.0,3,2.0,16875,1.0,0.0,4,7,0.0,1947,0.0,98155,0.0
2015-02-07,270000.0,3,2.25,8262,2.0,0.0,4,8,0.0,1981,0.0,98023,0.0
2014-11-19,740000.0,3,2.5,18480,2.0,0.0,3,10,710.0,1978,0.0,98034,0.0
2014-10-13,395000.0,4,2.5,8336,2.0,0.0,4,9,0.0,1990,0.0,98031,0.0
2015-04-10,498000.0,3,2.5,4088,2.0,0.0,3,7,0.0,2004,0.0,98053,0.0
2015-01-30,339900.0,3,2.5,4675,2.0,0.0,3,7,0.0,1999,0.0,98065,0.0
2014-09-02,539000.0,3,2.5,9972,2.0,0.0,3,9,0.0,2006,0.0,98019,0.0
2015-02-26,400000.0,3,1.0,9704,1.0,0.0,3,8,270.0,1983,0.0,98074,0.0
2015-02-18,225000.0,3,2.5,11745,1.0,0.0,4,7,760.0,1967,0.0,98058,0.0
2014-09-10,330000.0,3,2.25,4080,1.5,0.0,3,6,170.0,1907,0.0,98144,0.0
2014-06-26,1390000.0,3,3.0,5500,2.0,0.0,3,10,750.0,1950,2005.0,98199,1.0
2015-04-30,490000.0,3,2.75,31200,1.0,0.0,3,8,0.0,1986,0.0,98029,0.0
2014-12-20,260000.0,4,2.75,7200,1.0,0.0,3,7,1100.0,1967,0.0,98001,0.0
2014-06-27,469900.0,4,2.5,8913,2.0,0.0,4,9,0.0,1991,0.0,98058,0.0
2014-11-12,493000.0,6,1.75,3801,1.5,0.0,4,7,900.0,1925,0.0,98115,0.0
2014-05-28,740000.0,4,2.25,46355,2.0,0.0,4,9,0.0,1998,0.0,98024,0.0
2014-12-11,148900.0,4,1.75,6000,1.0,0.0,3,7,0.0,1967,0.0,98002,0.0
2014-11-18,475000.0,2,2.5,14467,2.0,0.0,3,7,0.0,1981,0.0,98074,0.0
2014-12-23,415000.0,2,1.0,4000,1.0,0.0,3,7,0.0,1944,0.0,98117,0.0
2014-07-07,229500.0,3,1.0,6000,1.0,0.0,4,7,0.0,1967,0.0,98002,0.0
2014-08-14,1360000.0,5,3.75,13990,2.0,0.0,3,11,1200.0,2001,0.0,98006,0.0
2014-12-10,385000.0,4,2.5,11375,1.0,0.0,3,7,700.0,1969,0.0,98028,0.0
2015-04-27,230000.0,3,2.25,11331,1.0,0.0,3,7,580.0,1965,0.0,98001,0.0
2014-08-08,425000.0,2,1.0,2700,1.0,0.0,4,7,200.0,1926,0.0,98115,0.0
2014-07-22,189900.0,2,1.0,4179,1.0,0.0,5,5,0.0,1914,0.0,98002,0.0
2015-01-02,238000.0,2,1.0,6480,1.0,0.0,3,6,0.0,1943,0.0,98106,0.0
2014-08-19,968060.0,4,2.5,16200,1.0,0.0,4,7,1050.0,1950,1993.0,98033,1.0
2014-06-16,921000.0,4,1.5,9496,1.0,0.0,4,7,730.0,1954,0.0,98004,0.0
2014-05-07,380000.0,5,1.75,6000,1.0,0.0,5,7,1500.0,1958,0.0,98178,0.0
2014-11-17,285000.0,1,1.0,54846,1.0,1.0,3,5,0.0,1935,0.0,98070,0.0
2014-10-22,449000.0,4,2.5,5400,2.0,0.0,3,8,0.0,1998,0.0,98056,0.0
2014-07-09,625000.0,4,1.0,5500,1.5,0.0,4,7,0.0,1946,0.0,98117,0.0
2014-05-21,318989.0,4,2.25,9000,1.0,0.0,4,8,0.0,1978,0.0,98023,0.0
2014-10-10,445000.0,3,1.5,1266,2.0,0.0,3,8,190.0,2002,0.0,98116,0.0
2015-02-05,750000.0,3,1.0,8549,1.0,0.0,3,7,0.0,1952,0.0,98004,0.0
2015-03-06,959000.0,3,2.5,11875,1.0,0.0,5,10,0.0,1979,0.0,98034,0.0
2014-12-02,330000.0,3,2.5,9102,2.0,0.0,3,9,0.0,1990,0.0,98023,0.0
2015-02-16,425000.0,2,1.5,1241,2.0,0.0,3,7,0.0,2005,0.0,98119,0.0
2014-12-02,280000.0,3,1.0,7913,1.0,0.0,3,6,0.0,1948,0.0,98155,0.0
2014-10-23,476500.0,4,2.5,50155,2.0,0.0,3,8,0.0,1998,0.0,98045,0.0
2014-05-21,556000.0,3,2.25,3600,2.0,0.0,3,8,0.0,1998,0.0,98033,0.0
2014-07-29,1860000.0,4,5.25,320917,2.0,0.0,3,10,0.0,2006,0.0,98024,0.0
2014-09-19,637000.0,4,3.5,68377,2.0,0.0,3,10,0.0,2005,0.0,98001,0.0
2014-12-04,405000.0,3,2.0,6081,1.0,0.0,4,7,0.0,1969,0.0,98155,0.0
2014-06-27,397000.0,5,1.0,6757,1.0,0.0,4,6,370.0,1944,0.0,98125,0.0
2014-07-24,895990.0,4,2.75,6565,2.0,0.0,3,9,0.0,2014,0.0,98053,0.0
2014-08-28,259000.0,3,2.0,14046,2.0,0.0,3,7,0.0,1933,1988.0,98028,1.0
2014-10-22,420000.0,2,1.0,112384,1.0,0.0,3,7,0.0,1955,0.0,98028,0.0
2014-05-19,518000.0,3,2.5,2096,2.0,0.0,3,8,300.0,2008,0.0,98117,0.0
2014-07-22,425000.0,3,1.75,8182,1.0,0.0,5,7,0.0,1942,0.0,98133,0.0
2014-08-08,182500.0,2,1.0,13920,1.0,0.0,3,6,0.0,1973,0.0,98198,0.0
2014-07-16,549900.0,3,1.5,3031,1.5,0.0,4,7,0.0,1929,0.0,98117,0.0
2014-09-16,445000.0,3,1.75,16863,1.0,0.0,4,7,570.0,1980,0.0,98034,0.0
2014-06-06,452000.0,2,1.75,5400,1.0,0.0,4,7,750.0,1946,0.0,98115,0.0
2014-11-04,715000.0,5,1.75,6500,1.0,0.0,3,7,0.0,1951,0.0,98112,0.0
2014-09-11,559000.0,3,2.5,5200,2.0,0.0,3,8,0.0,1989,0.0,98034,0.0
2014-07-02,3300000.0,5,6.25,21738,2.0,0.0,3,11,0.0,2001,0.0,98006,0.0
2014-10-15,250000.0,4,1.75,7350,1.0,0.0,4,7,770.0,1977,0.0,98031,0.0
2014-09-23,1230000.0,5,4.0,6656,2.0,0.0,3,9,1460.0,2008,0.0,98199,0.0
2015-05-12,276500.0,4,2.25,128937,1.0,0.0,4,7,0.0,1960,0.0,98038,0.0
2014-11-14,440000.0,4,2.5,7386,2.0,0.0,4,9,0.0,1987,0.0,98058,0.0
2014-05-08,543200.0,6,2.25,15600,1.5,0.0,5,7,850.0,1940,0.0,98166,0.0
2014-06-01,250000.0,1,1.0,4000,1.0,0.0,3,6,0.0,1918,0.0,98136,0.0
2014-07-28,625000.0,4,2.5,9000,1.0,0.0,3,8,340.0,1977,2003.0,98052,1.0
2014-06-13,530100.0,3,1.0,3399,1.5,0.0,3,7,340.0,1926,0.0,98117,0.0
2014-07-21,549900.0,2,1.75,936,2.0,0.0,3,8,200.0,2014,0.0,98105,0.0
2015-03-11,430000.0,4,1.5,6534,1.0,0.0,4,7,0.0,1962,0.0,98007,0.0
